booking_id,customer_id,returning_customer,customer_age,tour_id,departure_id,tour_name,location,region,tour_type,customer_origin,booking_segment,booking_channel,booking_stage,unit_price_vnd,adults,children,infants,participants,booking_date,travel_start,travel_end,season,weather_condition,status,post_tour_rating,revenue_vnd,total_cost_vnd,profit_vnd
B001787,CUST01456,False,52,T141,T141_SH_Fo_231207_0123,Tour Hà Nội 1N1Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Foreign,Foreign,OTA,Normal,500000,3,0,0,3,2023-11-27,2023-12-07,2023-12-07,Winter,Sunny,Completed,4.5,1500000,950000,550000
B001788,CUST01457,False,28,T202,T202_SH_So_241203_0033,Tour Hà Giang 4N3Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Solo,Hotline,Normal,1400000,1,0,0,1,2024-11-16,2024-12-03,2024-12-06,Winter,Sunny,Completed,3.9,1400000,1040000,360000
B001789,CUST01458,False,43,T325,T325_PV_Co_230819_001788,Tour Huế 3N2Đ - City,Huế,Bắc Trung Bộ,City,Domestic,Corporate,OTA,Normal,1450000,25,0,0,25,2023-07-24,2023-08-19,2023-08-21,Summer,Sunny,Completed,3.4,36250000,26440000,9810000
B001790,CUST01459,False,52,T221,T221_SH_Fa_230728_0022,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Family,OTA,Normal,1090000,4,3,0,7,2023-07-05,2023-07-28,2023-07-29,Summer,Rainy,Cancelled,,0,0,0
B001791,CUST01460,False,32,T024,T024_SH_Gr_230221_0380,Tour Hà Nội 3N2Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,OTA,Early,1600000,6,0,0,6,2023-01-21,2023-02-21,2023-02-23,Spring,Sunny,Completed,3.7,9600000,6780000,2820000
B001792,CUST01461,False,29,T342,T342_SH_Co_220823_0147,Tour Quảng Bình 3N2Đ - Adventure,Quảng Bình,Bắc Trung Bộ,Adventure,Domestic,Couple,Hotline,Normal,1070000,2,0,0,2,2022-08-10,2022-08-23,2022-08-25,Summer,Sunny,Completed,3.9,2140000,1510000,630000
B001793,CUST01462,False,36,T146,T146_SH_Fo_230109_0169,Tour Bến Tre 1N1Đ - River,Bến Tre,Nam Bộ,River,Foreign,Foreign,Website,Normal,500000,2,0,0,2,2022-12-21,2023-01-09,2023-01-09,Winter,Cloudy,Completed,4.4,1000000,640000,360000
B001794,CUST01463,False,35,T225,T225_SH_So_230501_0201,Tour Quảng Bình 3N2Đ - Adventure,Quảng Bình,Bắc Trung Bộ,Adventure,Domestic,Solo,OTA,Normal,1130000,1,0,0,1,2023-04-19,2023-05-01,2023-05-03,Summer,Cloudy,Completed,4.4,1130000,890000,240000
B001795,CUST00709,True,28,T234,T234_PV_Co_230129_001794,Tour Vũng Tàu 1N1Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Corporate,Website,Early,730000,15,0,0,15,2022-12-15,2023-01-29,2023-01-29,Winter,Sunny,Completed,3.4,10950000,8550000,2400000
B001796,CUST01464,False,47,T157,T157_SH_Fa_241013_0123,Tour Ninh Bình 8N7Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Family,Website,Early,3010000,4,3,0,7,2024-09-08,2024-10-13,2024-10-20,Autumn,Sunny,Completed,4.4,17460000,13840000,3620000
B001797,CUST01465,False,29,T252,T252_SH_Gr_220520_0047,Tour Cần Thơ 4N3Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Group,OTA,Normal,1630000,9,0,0,9,2022-05-12,2022-05-20,2022-05-23,Summer,Sunny,Completed,5.0,14670000,9990000,4680000
B001798,CUST01466,False,30,T293,T293_SH_Co_231123_0393,Tour Hà Giang 2N1Đ - Adventure,Hà Giang,Bắc Bộ,Adventure,Domestic,Couple,OTA,Early,940000,2,0,0,2,2023-10-26,2023-11-23,2023-11-24,Winter,Cloudy,Completed,3.1,1880000,1250000,630000
B001799,CUST01467,False,56,T131,T131_SH_Fo_231225_0076,Tour TP.HCM 3N2Đ - City,TP.HCM,Nam Bộ,City,Foreign,Foreign,Social,Normal,1420000,2,0,0,2,2023-12-06,2023-12-25,2023-12-27,Winter,Sunny,Completed,4.9,2840000,1870000,970000
B001800,CUST01468,False,28,T202,T202_SH_So_240324_0025,Tour Hà Giang 4N3Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Solo,Agent,Normal,1710000,1,0,0,1,2024-03-06,2024-03-24,2024-03-27,Spring,Cloudy,Completed,3.8,1710000,1230000,480000
B001801,CUST01469,False,34,T216,T216_PV_Co_240201_001800,Tour Hà Giang 2N1Đ - Adventure,Hà Giang,Bắc Bộ,Adventure,Domestic,Corporate,Agent,Early,1060000,22,0,0,22,2023-12-20,2024-02-01,2024-02-02,Spring,Rainy,Completed,3.7,23320000,18210000,5110000
B001802,CUST01470,False,36,T159,T159_SH_Fa_230103_0216,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,OTA,Early,2420000,4,2,0,6,2022-11-18,2023-01-03,2023-01-06,Winter,Rainy,Completed,3.4,12580000,9220000,3360000
B001803,CUST01471,False,21,T193,T193_SH_Gr_230823_0393,Tour Đà Nẵng 3N2Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,Website,Normal,2160000,10,0,0,10,2023-07-31,2023-08-23,2023-08-25,Summer,Sunny,Completed,5.0,21600000,15580000,6020000
B001804,CUST01472,False,27,T317,T317_SH_Co_240507_0399,Tour Đà Lạt 3N2Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Couple,Website,Normal,1250000,2,0,0,2,2024-04-22,2024-05-07,2024-05-09,Summer,Sunny,Completed,3.9,2500000,1980000,520000
B001805,CUST01473,False,54,T063,T063_SH_Fo_230714_0107,Tour Đà Lạt 6N5Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Foreign,Foreign,Website,Normal,2460000,3,0,0,3,2023-06-29,2023-07-14,2023-07-19,Summer,Sunny,Completed,4.3,7380000,5080000,2300000
B001806,CUST01474,False,26,T141,T141_SH_So_231108_0042,Tour Hà Nội 1N1Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Domestic,Solo,Website,Normal,540000,1,0,0,1,2023-10-27,2023-11-08,2023-11-08,Winter,Cloudy,Completed,4.5,540000,360000,180000
B001807,CUST01475,False,33,T236,T236_PV_Co_221227_001806,Tour Ninh Bình 5N4Đ - City,Ninh Bình,Bắc Bộ,City,Domestic,Corporate,Social,Early,1660000,15,0,0,15,2022-11-07,2022-12-27,2022-12-31,Winter,Cloudy,Completed,4.9,24900000,17790000,7110000
B001808,CUST01476,False,44,T204,T204_SH_Fa_231018_0055,Tour Hạ Long 3N2Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Family,Hotline,Early,1750000,3,2,0,5,2023-09-18,2023-10-18,2023-10-20,Autumn,Sunny,Completed,3.9,7350000,5500000,1850000
B001809,CUST01477,False,30,T099,T099_SH_Gr_240822_0194,Tour Mũi Né 2N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Group,Social,Normal,1430000,5,0,0,5,2024-07-27,2024-08-22,2024-08-23,Summer,Rainy,Cancelled,,0,0,0
B001810,CUST01478,False,27,T319,T319_SH_Co_240416_0351,Tour Cần Thơ 2N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Couple,OTA,Normal,890000,2,0,0,2,2024-03-26,2024-04-16,2024-04-17,Spring,Sunny,Completed,3.7,1780000,1340000,440000
B001811,CUST01479,False,56,T063,T063_SH_Fo_230714_0107,Tour Đà Lạt 6N5Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Foreign,Foreign,Website,Normal,2460000,3,0,0,3,2023-06-30,2023-07-14,2023-07-19,Summer,Sunny,Completed,4.6,7380000,5220000,2160000
B001812,CUST00007,True,27,T305,T305_SH_So_241201_0084,Tour TP.HCM 3N2Đ - City,TP.HCM,Nam Bộ,City,Domestic,Solo,Hotline,Late,1630000,1,0,0,1,2024-11-25,2024-12-01,2024-12-03,Winter,Sunny,Completed,5.0,1630000,1090000,540000
B001813,CUST00082,True,41,T073,T073_PV_Co_230703_001812,Tour Đà Lạt 4N3Đ - Adventure,Đà Lạt,Tây Nguyên,Adventure,Domestic,Corporate,Website,Early,2300000,12,0,0,12,2023-05-30,2023-07-03,2023-07-06,Summer,Sunny,Completed,3.3,27600000,20630000,6970000
B001814,CUST00474,True,51,T044,T044_SH_Fa_240415_0203,Tour Hội An 4N3Đ - City,Hội An,Bắc Trung Bộ,City,Domestic,Family,Agent,Early,1920000,4,2,0,6,2024-03-03,2024-04-15,2024-04-18,Spring,Sunny,Completed,4.9,9980000,7310000,2670000
B001815,CUST00464,True,31,T289,T289_SH_Gr_240512_0293,Tour Bến Tre 2N1Đ - Cultural,Bến Tre,Nam Bộ,Cultural,Domestic,Group,Agent,Normal,860000,9,0,0,9,2024-04-22,2024-05-12,2024-05-13,Summer,Sunny,Completed,4.0,7740000,5870000,1870000
B001816,CUST01480,False,33,T268,T268_SH_Co_240202_0114,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Couple,Website,Normal,1940000,2,0,0,2,2024-01-23,2024-02-02,2024-02-05,Spring,Sunny,Completed,4.2,3880000,2870000,1010000
B001817,CUST01481,False,58,T057,T057_SH_Fo_240920_0168,Tour Nha Trang 3N2Đ - Beach,Nha Trang,Nam Trung Bộ,Beach,Foreign,Foreign,Social,Normal,1260000,3,0,0,3,2024-09-04,2024-09-20,2024-09-22,Autumn,Cloudy,Completed,4.3,3780000,2910000,870000
B001818,CUST01482,False,30,T336,T336_SH_So_220902_0088,Tour Nha Trang 3N2Đ - Cultural,Nha Trang,Nam Trung Bộ,Cultural,Domestic,Solo,OTA,Normal,1490000,1,0,0,1,2022-08-14,2022-09-02,2022-09-04,Autumn,Sunny,Completed,3.8,1490000,1190000,300000
B001819,CUST01483,False,25,T088,T088_PV_Co_230822_001818,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Corporate,OTA,Normal,910000,15,0,0,15,2023-07-27,2023-08-22,2023-08-23,Summer,Rainy,Completed,3.8,13650000,10440000,3210000
B001820,CUST01484,False,33,T269,T269_SH_Fa_230428_0175,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,Hotline,Normal,1820000,2,2,0,4,2023-04-04,2023-04-28,2023-05-01,Spring,Sunny,Completed,4.0,5820000,3990000,1830000
B001821,CUST01485,False,20,T088,T088_SH_Gr_240328_0017,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,Agent,Normal,770000,10,0,0,10,2024-03-15,2024-03-28,2024-03-29,Spring,Sunny,Completed,4.0,7700000,5260000,2440000
B001822,CUST01486,False,33,T233,T233_SH_Co_220928_0392,Tour Hà Nội 6N5Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Couple,Social,Normal,2790000,2,0,0,2,2022-09-06,2022-09-28,2022-10-03,Autumn,Sunny,Completed,4.1,5580000,4450000,1130000
B001823,CUST00312,True,56,T036,T036_SH_Fo_241019_0177,Tour Đà Nẵng 2N1Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Foreign,Foreign,Hotline,Normal,1010000,3,0,0,3,2024-10-02,2024-10-19,2024-10-20,Autumn,Sunny,Completed,4.0,3030000,1930000,1100000
B001824,CUST01487,False,24,T348,T348_SH_So_241112_0040,Tour Mũi Né 2N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Solo,OTA,Normal,860000,1,0,0,1,2024-11-05,2024-11-12,2024-11-13,Winter,Cloudy,Completed,4.4,860000,630000,230000
B001825,CUST01089,True,25,T021,T021_PV_Co_240310_001824,Tour Huế 2N1Đ - City,Huế,Bắc Trung Bộ,City,Domestic,Corporate,Hotline,Normal,760000,21,0,0,21,2024-02-12,2024-03-10,2024-03-11,Spring,Sunny,Completed,4.4,15960000,11940000,4020000
B001826,CUST01488,False,52,T256,T256_SH_Fa_230915_0087,Tour Phú Quốc 1N1Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Family,Website,Normal,500000,2,2,0,4,2023-08-21,2023-09-15,2023-09-15,Autumn,Rainy,Completed,4.8,1600000,1070000,530000
B001827,CUST00977,True,24,T193,T193_SH_Gr_240619_0156,Tour Đà Nẵng 3N2Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,Agent,Early,1920000,5,0,0,5,2024-05-20,2024-06-19,2024-06-21,Summer,Storm,Cancelled,,0,0,0
B001828,CUST01192,True,30,T350,T350_SH_Co_231030_0300,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Couple,Social,Normal,1130000,2,0,0,2,2023-10-07,2023-10-30,2023-11-02,Autumn,Cloudy,Completed,4.5,2260000,1780000,480000
B001829,CUST01489,False,36,T221,T221_SH_Fo_221004_0141,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Foreign,Foreign,Agent,Normal,890000,3,0,0,3,2022-09-20,2022-10-04,2022-10-05,Autumn,Sunny,Completed,4.6,2670000,1770000,900000
B001830,CUST00138,True,22,T002,T002_SH_So_241015_0096,Tour Hà Giang 3N2Đ - Adventure,Hà Giang,Bắc Bộ,Adventure,Domestic,Solo,Website,Normal,1400000,1,0,0,1,2024-10-01,2024-10-15,2024-10-17,Autumn,Cloudy,Completed,4.7,1400000,1130000,270000
B001831,CUST01490,False,28,T281,T281_PV_Co_220526_001830,Tour Cần Thơ 3N2Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Corporate,Agent,Early,1640000,23,0,0,23,2022-04-24,2022-05-26,2022-05-28,Summer,Sunny,Completed,4.3,37720000,25390000,12330000
B001832,CUST01491,False,35,T038,T038_SH_Fa_230426_0001,Tour Huế 3N2Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Family,OTA,Normal,1150000,3,1,0,4,2023-03-30,2023-04-26,2023-04-28,Spring,Sunny,Completed,3.8,4140000,2820000,1320000
B001833,CUST01492,False,23,T226,T226_SH_Gr_230301_0273,Tour TP.HCM 3N2Đ - City,TP.HCM,Nam Bộ,City,Domestic,Group,Social,Normal,1580000,9,0,0,9,2023-02-09,2023-03-01,2023-03-03,Spring,Sunny,Completed,4.7,14220000,10530000,3690000
B001834,CUST01453,True,40,T035,T035_SH_Co_231023_0129,Tour Đà Lạt 3N2Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Couple,Social,Normal,990000,2,0,0,2,2023-09-30,2023-10-23,2023-10-25,Autumn,Sunny,Completed,4.0,1980000,1540000,440000
B001835,CUST01493,False,40,T065,T065_SH_Fo_230714_0054,Tour Vũng Tàu 3N2Đ - City,Vũng Tàu,Nam Bộ,City,Foreign,Foreign,Website,Normal,1540000,3,0,0,3,2023-06-29,2023-07-14,2023-07-16,Summer,Sunny,Completed,4.5,4620000,3050000,1570000
B001836,CUST01494,False,26,T237,T237_SH_So_240304_0089,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Solo,OTA,Late,1030000,1,0,0,1,2024-02-26,2024-03-04,2024-03-05,Spring,Sunny,Completed,4.3,1030000,830000,200000
B001837,CUST01495,False,41,T207,T207_PV_Co_230921_001836,Tour Cần Thơ 5N4Đ - Cultural,Cần Thơ,Nam Bộ,Cultural,Domestic,Corporate,Website,Early,2460000,21,0,0,21,2023-08-17,2023-09-21,2023-09-25,Autumn,Cloudy,Completed,4.0,51660000,41350000,10310000
B001838,CUST01496,False,37,T348,T348_SH_Fa_240803_0102,Tour Mũi Né 2N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,Agent,Early,1240000,2,1,0,3,2024-07-01,2024-08-03,2024-08-04,Summer,Sunny,Completed,3.4,3220000,2270000,950000
B001839,CUST01497,False,29,T229,T229_SH_Gr_231015_0378,Tour Đà Nẵng 3N2Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,Website,Normal,1560000,9,0,0,9,2023-09-26,2023-10-15,2023-10-17,Autumn,Storm,Cancelled,,0,0,0
B001840,CUST01498,False,36,T282,T282_SH_Co_220506_0065,Tour Bến Tre 1N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Couple,Agent,Normal,500000,2,0,0,2,2022-04-11,2022-05-06,2022-05-06,Summer,Rainy,Completed,3.6,1000000,690000,310000
B001841,CUST01499,False,48,T048,T048_SH_Fo_220815_0166,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Foreign,Foreign,Social,Normal,770000,4,0,0,4,2022-08-02,2022-08-15,2022-08-16,Summer,Sunny,Completed,3.6,3080000,1980000,1100000
B001842,CUST01500,False,29,T068,T068_SH_So_240911_0102,Tour Hà Giang 1N1Đ - Cultural,Hà Giang,Bắc Bộ,Cultural,Domestic,Solo,OTA,Late,500000,1,0,0,1,2024-09-04,2024-09-11,2024-09-11,Autumn,Sunny,Completed,4.5,500000,350000,150000
B001843,CUST00270,True,35,T273,T273_PV_Co_231213_001842,Tour Cần Thơ 3N2Đ - Cultural,Cần Thơ,Nam Bộ,Cultural,Domestic,Corporate,Agent,Early,1550000,12,0,0,12,2023-11-05,2023-12-13,2023-12-15,Winter,Sunny,Completed,3.9,18600000,14100000,4500000
B001844,CUST01501,False,36,T203,T203_SH_Fa_230512_0031,Tour Đà Nẵng 2N1Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Family,Website,Normal,1360000,2,2,0,4,2023-04-17,2023-05-12,2023-05-13,Summer,Cloudy,Completed,3.9,4350000,3070000,1280000
B001845,CUST00904,True,27,T142,T142_SH_Gr_241021_0089,Tour Hội An 1N1Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Group,Agent,Normal,500000,11,0,0,11,2024-10-01,2024-10-21,2024-10-21,Autumn,Cloudy,Completed,4.2,5500000,4350000,1150000
B001846,CUST01502,False,33,T210,T210_SH_Co_240425_0054,Tour Hạ Long 2N1Đ - Cultural,Hạ Long,Bắc Bộ,Cultural,Domestic,Couple,Website,Normal,820000,2,0,0,2,2024-03-31,2024-04-25,2024-04-26,Spring,Sunny,Completed,3.7,1640000,1160000,480000
B001847,CUST01503,False,42,T221,T221_SH_Fo_221004_0141,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Foreign,Foreign,Agent,Late,890000,3,0,0,3,2022-10-01,2022-10-04,2022-10-05,Autumn,Sunny,Completed,4.3,2670000,1850000,820000
B001848,CUST01504,False,22,T256,T256_SH_So_230408_0083,Tour Phú Quốc 1N1Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Solo,OTA,Normal,500000,1,0,0,1,2023-03-17,2023-04-08,2023-04-08,Spring,Sunny,Completed,4.3,500000,400000,100000
B001849,CUST00156,True,29,T085,T085_PV_Co_230303_001848,Tour Đà Lạt 3N2Đ - Adventure,Đà Lạt,Tây Nguyên,Adventure,Domestic,Corporate,Website,Early,1190000,19,0,0,19,2023-01-30,2023-03-03,2023-03-05,Spring,Sunny,Completed,4.3,22610000,16470000,6140000
B001850,CUST01505,False,45,T142,T142_SH_Fa_220704_0067,Tour Hội An 1N1Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Family,Agent,Early,510000,5,3,0,8,2022-06-01,2022-07-04,2022-07-04,Summer,Cloudy,Completed,4.2,3470000,2400000,1070000
B001851,CUST01506,False,20,T289,T289_SH_Gr_240212_0064,Tour Bến Tre 2N1Đ - Cultural,Bến Tre,Nam Bộ,Cultural,Domestic,Group,Agent,Normal,890000,6,0,0,6,2024-01-20,2024-02-12,2024-02-13,Spring,Cloudy,Completed,4.3,5340000,4290000,1050000
B001852,CUST01507,False,27,T003,T003_SH_Co_240731_0345,Tour Huế 3N2Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Couple,OTA,Normal,1720000,2,0,0,2,2024-07-04,2024-07-31,2024-08-02,Summer,Rainy,Completed,4.2,3440000,2630000,810000
B001853,CUST00822,True,46,T077,T077_SH_Fo_241121_0065,Tour Hà Giang 3N2Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Foreign,Foreign,Hotline,Normal,1420000,3,0,0,3,2024-11-06,2024-11-21,2024-11-23,Winter,Sunny,Completed,4.9,4260000,2970000,1290000
B001854,CUST01508,False,25,T124,T124_SH_So_220318_0180,Tour Quảng Bình 4N3Đ - Adventure,Quảng Bình,Bắc Trung Bộ,Adventure,Domestic,Solo,Website,Normal,1600000,1,0,0,1,2022-03-02,2022-03-18,2022-03-21,Spring,Sunny,Completed,4.5,1600000,1150000,450000
B001855,CUST01095,True,44,T210,T210_PV_Co_241120_001854,Tour Hạ Long 2N1Đ - Cultural,Hạ Long,Bắc Bộ,Cultural,Domestic,Corporate,Agent,Early,1240000,18,0,0,18,2024-10-11,2024-11-20,2024-11-21,Winter,Cloudy,Completed,4.0,22320000,16740000,5580000
B001856,CUST01509,False,35,T184,T184_PV_Fa_240625_001855,Tour Hội An 3N2Đ - City,Hội An,Bắc Trung Bộ,City,Domestic,Family,Website,Early,1410000,6,3,0,9,2024-05-08,2024-06-25,2024-06-27,Summer,Cloudy,Completed,4.9,11000000,7680000,3320000
B001857,CUST01510,False,30,T311,T311_SH_Gr_241013_0487,Tour Hà Giang 4N3Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,Website,Normal,1710000,8,0,0,8,2024-09-27,2024-10-13,2024-10-16,Autumn,Sunny,Completed,3.9,13680000,10070000,3610000
B001858,CUST01511,False,32,T160,T160_SH_Co_241228_0346,Tour Hội An 2N1Đ - City,Hội An,Bắc Trung Bộ,City,Domestic,Couple,OTA,Normal,730000,2,0,0,2,2024-12-08,2024-12-28,2024-12-29,Winter,Sunny,Completed,3.1,1460000,1070000,390000
B001859,CUST01512,False,32,T304,T304_SH_Fo_230317_0181,Tour Vũng Tàu 2N1Đ - City,Vũng Tàu,Nam Bộ,City,Foreign,Foreign,OTA,Late,820000,2,0,0,2,2023-03-13,2023-03-17,2023-03-18,Spring,Sunny,Completed,4.0,1640000,1070000,570000
B001860,CUST01513,False,23,T326,T326_SH_So_230205_0041,Tour Sa Pa 2N1Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Domestic,Solo,Social,Late,930000,1,0,0,1,2023-01-28,2023-02-05,2023-02-06,Spring,Cloudy,Completed,5.0,930000,680000,250000
B001861,CUST01514,False,36,T191,T191_PV_Co_230531_001860,Tour Hà Nội 4N3Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Corporate,Social,Early,1460000,17,0,0,17,2023-04-26,2023-05-31,2023-06-03,Summer,Cloudy,Completed,3.9,24820000,19770000,5050000
B001862,CUST01515,False,34,T063,T063_SH_Fa_231108_0077,Tour Đà Lạt 6N5Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Family,Website,Normal,2060000,3,1,0,4,2023-10-16,2023-11-08,2023-11-13,Winter,Sunny,Completed,3.9,7420000,5900000,1520000
B001863,CUST01516,False,29,T305,T305_SH_Gr_220325_0533,Tour TP.HCM 3N2Đ - City,TP.HCM,Nam Bộ,City,Domestic,Group,Agent,Normal,1250000,6,0,0,6,2022-03-05,2022-03-25,2022-03-27,Spring,Sunny,Completed,4.2,7500000,5920000,1580000
B001864,CUST01517,False,35,T144,T144_SH_Co_240110_0206,Tour Quảng Bình 3N2Đ - Cultural,Quảng Bình,Bắc Trung Bộ,Cultural,Domestic,Couple,Website,Late,1450000,2,0,0,2,2024-01-03,2024-01-10,2024-01-12,Winter,Sunny,Completed,3.4,2900000,1990000,910000
B001865,CUST01518,False,33,T201,T201_SH_Fo_220707_0055,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Foreign,Foreign,Website,Normal,1000000,3,0,0,3,2022-06-23,2022-07-07,2022-07-08,Summer,Rainy,Completed,3.6,3000000,2300000,700000
B001866,CUST01519,False,29,T178,T178_SH_So_240711_0192,Tour Nha Trang 2N1Đ - Beach,Nha Trang,Nam Trung Bộ,Beach,Domestic,Solo,OTA,Normal,1150000,1,0,0,1,2024-06-29,2024-07-11,2024-07-12,Summer,Cloudy,Completed,5.0,1150000,780000,370000
B001867,CUST01520,False,34,T152,T152_PV_Co_241126_001866,Tour Hạ Long 1N1Đ - Cultural,Hạ Long,Bắc Bộ,Cultural,Domestic,Corporate,Agent,Normal,550000,27,0,0,27,2024-11-03,2024-11-26,2024-11-26,Winter,Sunny,Completed,3.7,14850000,10630000,4220000
B001868,CUST01521,False,39,T016,T016_SH_Fa_240222_0028,Tour Cần Thơ 6N5Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Family,Agent,Normal,3190000,3,2,0,5,2024-01-28,2024-02-22,2024-02-27,Spring,Cloudy,Completed,4.4,13400000,8860000,4540000
B001869,CUST01522,False,32,T219,T219_SH_Gr_230614_0416,Tour Sa Pa 5N4Đ - Adventure,Sa Pa,Bắc Bộ,Adventure,Domestic,Group,Website,Normal,2540000,10,0,0,10,2023-05-27,2023-06-14,2023-06-18,Summer,Sunny,Completed,4.8,25400000,16810000,8590000
B001870,CUST01523,False,27,T121,T121_SH_Co_240512_0024,Tour Hội An 1N1Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Couple,Hotline,Normal,500000,2,0,0,2,2024-04-19,2024-05-12,2024-05-12,Summer,Sunny,Completed,3.7,1000000,690000,310000
B001871,CUST01524,False,58,T208,T208_SH_Fo_220531_0124,Tour Đà Nẵng 4N3Đ - Cultural,Đà Nẵng,Nam Trung Bộ,Cultural,Foreign,Foreign,Website,Normal,2070000,3,0,0,3,2022-05-21,2022-05-31,2022-06-03,Summer,Sunny,Completed,4.2,6210000,4170000,2040000
B001872,CUST01525,False,28,T245,T245_SH_So_231220_0177,Tour Đà Nẵng 1N1Đ - City,Đà Nẵng,Nam Trung Bộ,City,Domestic,Solo,OTA,Normal,500000,1,0,0,1,2023-12-06,2023-12-20,2023-12-20,Winter,Sunny,Completed,4.4,500000,400000,100000
B001873,CUST01526,False,30,T120,T120_PV_Co_240808_001872,Tour Cần Thơ 1N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Corporate,Hotline,Normal,550000,22,0,0,22,2024-07-21,2024-08-08,2024-08-08,Summer,Rainy,Completed,4.1,12100000,8220000,3880000
B001874,CUST01527,False,51,T100,T100_SH_Fa_220605_0098,Tour Mũi Né 5N4Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,OTA,Early,2290000,2,1,0,3,2022-04-21,2022-06-05,2022-06-09,Summer,Sunny,Completed,5.0,5950000,3950000,2000000
B001875,CUST00441,True,23,T318,T318_SH_Gr_240823_0099,Tour Bến Tre 2N1Đ - Cultural,Bến Tre,Nam Bộ,Cultural,Domestic,Group,Agent,Normal,970000,8,0,0,8,2024-08-03,2024-08-23,2024-08-24,Summer,Storm,Cancelled,,0,0,0
B001876,CUST01528,False,38,T150,T150_SH_Co_241014_0163,Tour Vũng Tàu 2N1Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Couple,Website,Normal,1260000,2,0,0,2,2024-09-19,2024-10-14,2024-10-15,Autumn,Sunny,Completed,4.5,2520000,1970000,550000
B001877,CUST01529,False,44,T076,T076_SH_Fo_240130_0164,Tour Cần Thơ 3N2Đ - River,Cần Thơ,Nam Bộ,River,Foreign,Foreign,OTA,Late,1120000,4,0,0,4,2024-01-22,2024-01-30,2024-02-01,Winter,Rainy,Completed,4.2,4480000,3330000,1150000
